Programming Spend Groups – USD (M),,Norway,C More Norway,Original,Y2006,1164.090909
Programming Spend Groups – USD (M),,Norway,C More Norway,Original,Y2007,1164.333333
Programming Spend Groups – USD (M),,Norway,C More Norway,Original,Y2008,1164.575758
Programming Spend Groups – USD (M),,Norway,C More Norway,Original,Y2009,1164.818182
Programming Spend Groups – USD (M),,Norway,C More Norway,Original,Y2010,1165.060606
Programming Spend Groups – USD (M),,Norway,C More Norway,Original,Y2011,1165.30303
Programming Spend Groups – USD (M),,Norway,C More Norway,Original,Y2012,1165.545455
Programming Spend Groups – USD (M),,Norway,C More Norway,Original,Y2013,1165.787879
Programming Spend Groups – USD (M),,Norway,C More Norway,Original,Y2014,1166.030303
Programming Spend Groups – USD (M),,Norway,C More Norway,Original,Y2015,1166.272727
Programming Spend Groups – USD (M),,Norway,C More Norway,Original,Y2016,1166.515152
Programming Spend Groups – USD (M),,Norway,C More Norway,Original,Y2017,1166.757576
Programming Spend Groups – USD (M),,Norway,C More Norway,Original,Y2018,1167
Programming Spend Groups – USD (M),,Norway,C More Norway,Original,Y2019,1167.242424
Programming Spend Groups – USD (M),,Norway,C More Norway,Original,Y2020,1167.484848
Programming Spend Groups – USD (M),,Norway,C More Norway,Sport,Y2000,1167.727273
Programming Spend Groups – USD (M),,Norway,C More Norway,Sport,Y2001,1167.969697
Programming Spend Groups – USD (M),,Norway,C More Norway,Sport,Y2002,1168.212121
Programming Spend Groups – USD (M),,Norway,C More Norway,Sport,Y2003,1168.454545
Programming Spend Groups – USD (M),,Norway,C More Norway,Sport,Y2004,1168.69697
Programming Spend Groups – USD (M),,Norway,C More Norway,Sport,Y2005,1168.939394
Programming Spend Groups – USD (M),,Norway,C More Norway,Sport,Y2006,1169.181818
Programming Spend Groups – USD (M),,Norway,C More Norway,Sport,Y2007,1169.424242
Programming Spend Groups – USD (M),,Norway,C More Norway,Sport,Y2008,1169.666667
Programming Spend Groups – USD (M),,Norway,C More Norway,Sport,Y2009,1169.909091
Programming Spend Groups – USD (M),,Norway,C More Norway,Sport,Y2010,1170.151515
Programming Spend Groups – USD (M),,Norway,C More Norway,Sport,Y2011,1170.393939
Programming Spend Groups – USD (M),,Norway,C More Norway,Sport,Y2012,1170.636364
Programming Spend Groups – USD (M),,Norway,C More Norway,Sport,Y2013,1170.878788
Programming Spend Groups – USD (M),,Norway,C More Norway,Sport,Y2014,1171.121212
Programming Spend Groups – USD (M),,Norway,C More Norway,Sport,Y2015,1171.363636
Programming Spend Groups – USD (M),,Norway,C More Norway,Sport,Y2016,1171.606061
Programming Spend Groups – USD (M),,Norway,C More Norway,Sport,Y2017,1171.848485
Programming Spend Groups – USD (M),,Norway,C More Norway,Sport,Y2018,1172.090909
Programming Spend Groups – USD (M),,Norway,C More Norway,Sport,Y2019,1172.333333
Programming Spend Groups – USD (M),,Norway,C More Norway,Sport,Y2020,1172.575758
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Acquired,Y2000,1172.818182
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Acquired,Y2001,1173.060606
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Acquired,Y2002,1173.30303
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Acquired,Y2003,1173.545455
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Acquired,Y2004,1173.787879
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Acquired,Y2005,1174.030303
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Acquired,Y2006,1174.272727
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Acquired,Y2007,1174.515152
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Acquired,Y2008,1174.757576
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Acquired,Y2009,1175
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Acquired,Y2010,1175.242424
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Acquired,Y2011,1175.484848
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Acquired,Y2012,1175.727273
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Acquired,Y2013,1175.969697
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Acquired,Y2014,1176.212121
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Acquired,Y2015,1176.454545
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Acquired,Y2016,1176.69697
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Acquired,Y2017,1176.939394
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Acquired,Y2018,1177.181818
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Acquired,Y2019,1177.424242
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Acquired,Y2020,1177.666667
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Original,Y2000,1177.909091
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Original,Y2001,1178.151515
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Original,Y2002,1178.393939
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Original,Y2003,1178.636364
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Original,Y2004,1178.878788
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Original,Y2005,1179.121212
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Original,Y2006,1179.363636
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Original,Y2007,1179.606061
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Original,Y2008,1179.848485
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Original,Y2009,1180.090909
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Original,Y2010,1180.333333
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Original,Y2011,1180.575758
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Original,Y2012,1180.818182
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Original,Y2013,1181.060606
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Original,Y2014,1181.30303
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Original,Y2015,1181.545455
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Original,Y2016,1181.787879
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Original,Y2017,1182.030303
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Original,Y2018,1182.272727
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Original,Y2019,1182.515152
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Original,Y2020,1182.757576
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Sport,Y2006,1183
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Sport,Y2007,1183.242424
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Sport,Y2008,1183.484848
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Sport,Y2009,1183.727273
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Sport,Y2010,1183.969697
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Sport,Y2011,1184.212121
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Sport,Y2012,1184.454545
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Sport,Y2013,1184.69697
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Sport,Y2014,1184.939394
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Sport,Y2015,1185.181818
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Sport,Y2016,1185.424242
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Sport,Y2017,1185.666667
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Sport,Y2018,1185.909091
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Sport,Y2019,1186.151515
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Sport,Y2020,1186.393939
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Sport,Y2000,1186.636364
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Sport,Y2001,1186.878788
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Sport,Y2002,1187.121212
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Sport,Y2003,1187.363636
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Sport,Y2004,1187.606061
Programming Spend Groups – USD (M),,Norway,Discovery Networks Norway,Sport,Y2005,1187.848485
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Acquired,Y2000,1188.090909
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Acquired,Y2001,1188.333333
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Acquired,Y2002,1188.575758
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Acquired,Y2003,1188.818182
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Acquired,Y2004,1189.060606
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Acquired,Y2005,1189.30303
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Acquired,Y2006,1189.545455
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Acquired,Y2007,1189.787879
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Acquired,Y2008,1190.030303
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Acquired,Y2009,1190.272727
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Acquired,Y2010,1190.515152
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Acquired,Y2011,1190.757576
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Acquired,Y2012,1191
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Acquired,Y2013,1191.242424
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Acquired,Y2014,1191.484848
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Acquired,Y2015,1191.727273
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Acquired,Y2016,1191.969697
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Acquired,Y2017,1192.212121
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Acquired,Y2018,1192.454545
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Acquired,Y2019,1192.69697
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Acquired,Y2020,1192.939394
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Original,Y2000,1193.181818
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Original,Y2001,1193.424242
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Original,Y2002,1193.666667
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Original,Y2003,1193.909091
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Original,Y2004,1194.151515
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Original,Y2005,1194.393939
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Original,Y2006,1194.636364
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Original,Y2007,1194.878788
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Original,Y2008,1195.121212
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Original,Y2009,1195.363636
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Original,Y2010,1195.606061
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Original,Y2011,1195.848485
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Original,Y2012,1196.090909
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Original,Y2013,1196.333333
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Original,Y2014,1196.575758
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Original,Y2015,1196.818182
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Original,Y2016,1197.060606
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Original,Y2017,1197.30303
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Original,Y2018,1197.545455
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Original,Y2019,1197.787879
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Original,Y2020,1198.030303
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Sport,Y2000,1198.272727
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Sport,Y2001,1198.515152
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Sport,Y2002,1198.757576
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Sport,Y2003,1199
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Sport,Y2004,1199.242424
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Sport,Y2005,1199.484848
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Sport,Y2006,1199.727273
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Sport,Y2007,1199.969697
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Sport,Y2008,1200.212121
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Sport,Y2009,1200.454545
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Sport,Y2010,1200.69697
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Sport,Y2011,1200.939394
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Sport,Y2012,1201.181818
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Sport,Y2013,1201.424242
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Sport,Y2014,1201.666667
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Sport,Y2015,1201.909091
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Sport,Y2016,1202.151515
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Sport,Y2017,1202.393939
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Sport,Y2018,1202.636364
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Sport,Y2019,1202.878788
Programming Spend Groups – USD (M),,Norway,MTG Norway (basic pay),Sport,Y2020,1203.121212
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Acquired,Y2000,1203.363636
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Acquired,Y2001,1203.606061
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Acquired,Y2002,1203.848485
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Acquired,Y2003,1204.090909
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Acquired,Y2004,1204.333333
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Acquired,Y2005,1204.575758
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Acquired,Y2006,1204.818182
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Acquired,Y2007,1205.060606
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Acquired,Y2008,1205.30303
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Acquired,Y2009,1205.545455
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Acquired,Y2010,1205.787879
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Acquired,Y2011,1206.030303
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Acquired,Y2012,1206.272727
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Acquired,Y2013,1206.515152
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Acquired,Y2014,1206.757576
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Acquired,Y2015,1207
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Acquired,Y2016,1207.242424
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Acquired,Y2017,1207.484848
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Acquired,Y2018,1207.727273
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Acquired,Y2019,1207.969697
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Acquired,Y2020,1208.212121
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Original,Y2000,1208.454545
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Original,Y2001,1208.69697
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Original,Y2002,1208.939394
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Original,Y2003,1209.181818
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Original,Y2004,1209.424242
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Original,Y2005,1209.666667
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Original,Y2006,1209.909091
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Original,Y2007,1210.151515
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Original,Y2008,1210.393939
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Original,Y2009,1210.636364
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Original,Y2010,1210.878788
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Original,Y2011,1211.121212
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Original,Y2012,1211.363636
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Original,Y2013,1211.606061
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Original,Y2014,1211.848485
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Original,Y2015,1212.090909
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Original,Y2016,1212.333333
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Original,Y2017,1212.575758
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Original,Y2018,1212.818182
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Original,Y2019,1213.060606
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Original,Y2020,1213.30303
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Sport,Y2000,1213.545455
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Sport,Y2001,1213.787879
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Sport,Y2002,1214.030303
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Sport,Y2003,1214.272727
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Sport,Y2004,1214.515152
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Sport,Y2005,1214.757576
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Sport,Y2006,1215
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Sport,Y2007,1215.242424
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Sport,Y2008,1215.484848
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Sport,Y2009,1215.727273
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Sport,Y2010,1215.969697
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Sport,Y2011,1216.212121
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Sport,Y2012,1216.454545
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Sport,Y2013,1216.69697
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Sport,Y2014,1216.939394
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Sport,Y2015,1217.181818
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Sport,Y2016,1217.424242
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Sport,Y2017,1217.666667
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Sport,Y2018,1217.909091
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Sport,Y2019,1218.151515
Programming Spend Groups – USD (M),,Norway,MTG Norway (Premium pay),Sport,Y2020,1218.393939
Programming Spend Groups – USD (M),,Norway,NRK (Group),Acquired,Y2000,1218.636364
Programming Spend Groups – USD (M),,Norway,NRK (Group),Acquired,Y2001,1218.878788
Programming Spend Groups – USD (M),,Norway,NRK (Group),Acquired,Y2002,1219.121212
Programming Spend Groups – USD (M),,Norway,NRK (Group),Acquired,Y2003,1219.363636
Programming Spend Groups – USD (M),,Norway,NRK (Group),Acquired,Y2004,1219.606061
Programming Spend Groups – USD (M),,Norway,NRK (Group),Acquired,Y2005,1219.848485
Programming Spend Groups – USD (M),,Norway,NRK (Group),Acquired,Y2006,1220.090909
Programming Spend Groups – USD (M),,Norway,NRK (Group),Acquired,Y2007,1220.333333
Programming Spend Groups – USD (M),,Norway,NRK (Group),Acquired,Y2008,1220.575758
Programming Spend Groups – USD (M),,Norway,NRK (Group),Acquired,Y2009,1220.818182
Programming Spend Groups – USD (M),,Norway,NRK (Group),Acquired,Y2010,1221.060606
Programming Spend Groups – USD (M),,Norway,NRK (Group),Acquired,Y2011,1221.30303
Programming Spend Groups – USD (M),,Norway,NRK (Group),Acquired,Y2012,1221.545455
Programming Spend Groups – USD (M),,Norway,NRK (Group),Acquired,Y2013,1221.787879
Programming Spend Groups – USD (M),,Norway,NRK (Group),Acquired,Y2014,1222.030303
Programming Spend Groups – USD (M),,Norway,NRK (Group),Acquired,Y2015,1222.272727
Programming Spend Groups – USD (M),,Norway,NRK (Group),Acquired,Y2016,1222.515152
Programming Spend Groups – USD (M),,Norway,NRK (Group),Acquired,Y2017,1222.757576
Programming Spend Groups – USD (M),,Norway,NRK (Group),Acquired,Y2018,1223
Programming Spend Groups – USD (M),,Norway,NRK (Group),Acquired,Y2019,1223.242424
Programming Spend Groups – USD (M),,Norway,NRK (Group),Acquired,Y2020,1223.484848
Programming Spend Groups – USD (M),,Norway,NRK (Group),Original,Y2000,1223.727273
Programming Spend Groups – USD (M),,Norway,NRK (Group),Original,Y2001,1223.969697
Programming Spend Groups – USD (M),,Norway,NRK (Group),Original,Y2002,1224.212121
Programming Spend Groups – USD (M),,Norway,NRK (Group),Original,Y2003,1224.454545
Programming Spend Groups – USD (M),,Norway,NRK (Group),Original,Y2004,1224.69697
Programming Spend Groups – USD (M),,Norway,NRK (Group),Original,Y2005,1224.939394
Programming Spend Groups – USD (M),,Norway,NRK (Group),Original,Y2006,1225.181818
Programming Spend Groups – USD (M),,Norway,NRK (Group),Original,Y2007,1225.424242
Programming Spend Groups – USD (M),,Norway,NRK (Group),Original,Y2008,1225.666667
Programming Spend Groups – USD (M),,Norway,NRK (Group),Original,Y2009,1225.909091
Programming Spend Groups – USD (M),,Norway,NRK (Group),Original,Y2010,1226.151515
Programming Spend Groups – USD (M),,Norway,NRK (Group),Original,Y2011,1226.393939
Programming Spend Groups – USD (M),,Norway,NRK (Group),Original,Y2012,1226.636364
Programming Spend Groups – USD (M),,Norway,NRK (Group),Original,Y2013,1226.878788
Programming Spend Groups – USD (M),,Norway,NRK (Group),Original,Y2014,1227.121212
Programming Spend Groups – USD (M),,Norway,NRK (Group),Original,Y2015,1227.363636
Programming Spend Groups – USD (M),,Norway,NRK (Group),Original,Y2016,1227.606061
Programming Spend Groups – USD (M),,Norway,NRK (Group),Original,Y2017,1227.848485
Programming Spend Groups – USD (M),,Norway,NRK (Group),Original,Y2018,1228.090909
Programming Spend Groups – USD (M),,Norway,NRK (Group),Original,Y2019,1228.333333
Programming Spend Groups – USD (M),,Norway,NRK (Group),Original,Y2020,1228.575758
Programming Spend Groups – USD (M),,Norway,NRK (Group),Sport,Y2000,1228.818182
Programming Spend Groups – USD (M),,Norway,NRK (Group),Sport,Y2001,1229.060606
Programming Spend Groups – USD (M),,Norway,NRK (Group),Sport,Y2002,1229.30303
Programming Spend Groups – USD (M),,Norway,NRK (Group),Sport,Y2003,1229.545455
Programming Spend Groups – USD (M),,Norway,NRK (Group),Sport,Y2004,1229.787879
Programming Spend Groups – USD (M),,Norway,NRK (Group),Sport,Y2005,1230.030303
Programming Spend Groups – USD (M),,Norway,NRK (Group),Sport,Y2006,1230.272727
Programming Spend Groups – USD (M),,Norway,NRK (Group),Sport,Y2007,1230.515152
Programming Spend Groups – USD (M),,Norway,NRK (Group),Sport,Y2008,1230.757576
Programming Spend Groups – USD (M),,Norway,NRK (Group),Sport,Y2009,1231
Programming Spend Groups – USD (M),,Norway,NRK (Group),Sport,Y2010,1231.242424
Programming Spend Groups – USD (M),,Norway,NRK (Group),Sport,Y2011,1231.484848
Programming Spend Groups – USD (M),,Norway,NRK (Group),Sport,Y2012,1231.727273
Programming Spend Groups – USD (M),,Norway,NRK (Group),Sport,Y2013,1231.969697
Programming Spend Groups – USD (M),,Norway,NRK (Group),Sport,Y2014,1232.212121
Programming Spend Groups – USD (M),,Norway,NRK (Group),Sport,Y2015,1232.454545
Programming Spend Groups – USD (M),,Norway,NRK (Group),Sport,Y2016,1232.69697
Programming Spend Groups – USD (M),,Norway,NRK (Group),Sport,Y2017,1232.939394
Programming Spend Groups – USD (M),,Norway,NRK (Group),Sport,Y2018,1233.181818
Programming Spend Groups – USD (M),,Norway,NRK (Group),Sport,Y2019,1233.424242
Programming Spend Groups – USD (M),,Norway,NRK (Group),Sport,Y2020,1233.666667
Programming Spend Groups – USD (M),,Norway,TV2 Norway (Group),Acquired,Y2000,1233.909091
Programming Spend Groups – USD (M),,Norway,TV2 Norway (Group),Acquired,Y2001,1234.151515
Programming Spend Groups – USD (M),,Norway,TV2 Norway (Group),Acquired,Y2002,1234.393939
Programming Spend Groups – USD (M),,Norway,TV2 Norway (Group),Acquired,Y2003,1234.636364
Programming Spend Groups – USD (M),,Norway,TV2 Norway (Group),Acquired,Y2004,1234.878788
Programming Spend Groups – USD (M),,Norway,TV2 Norway (Group),Acquired,Y2005,1235.121212
Programming Spend Groups – USD (M),,Norway,TV2 Norway (Group),Acquired,Y2006,1235.363636
Programming Spend Groups – USD (M),,Norway,TV2 Norway (Group),Acquired,Y2007,1235.606061
Programming Spend Groups – USD (M),,Norway,TV2 Norway (Group),Acquired,Y2008,1235.848485
Programming Spend Groups – USD (M),,Norway,TV2 Norway (Group),Acquired,Y2009,1236.090909
Programming Spend Groups – USD (M),,Norway,TV2 Norway (Group),Acquired,Y2010,1236.333333
Programming Spend Groups – USD (M),,Norway,TV2 Norway (Group),Acquired,Y2011,1236.575758
Programming Spend Groups – USD (M),,Norway,TV2 Norway (Group),Acquired,Y2012,1236.818182
Programming Spend Groups – USD (M),,Norway,TV2 Norway (Group),Acquired,Y2013,1237.060606
Programming Spend Groups – USD (M),,Norway,TV2 Norway (Group),Acquired,Y2014,1237.30303
Programming Spend Groups – USD (M),,Norway,TV2 Norway (Group),Acquired,Y2015,1237.545455
Programming Spend Groups – USD (M),,Norway,TV2 Norway (Group),Acquired,Y2016,1237.787879
Programming Spend Groups – USD (M),,Norway,TV2 Norway (Group),Acquired,Y2017,1238.030303
Programming Spend Groups – USD (M),,Norway,TV2 Norway (Group),Acquired,Y2018,1238.272727
Programming Spend Groups – USD (M),,Norway,TV2 Norway (Group),Acquired,Y2019,1238.515152
Programming Spend Groups – USD (M),,Norway,TV2 Norway (Group),Acquired,Y2020,1238.757576
Programming Spend Groups – USD (M),,Norway,TV2 Norway (Group),Original,Y2000,1239
